order_id,return_date,tracking_id,platformID,sku,return_reason,return_sub_reason,return_delivery_date,platform,reason_category
404-4932386-8475564,2023-01-01,5.13543E+11,B0837TDP66,PRIME-LWHK2020102,CR-SWITCHEROO,0,2023-01-09,A,Other reasons
403-2405488-7177940,2023-01-01,5.13543E+11,B08NXKVNQ1,PRIME-LWBP20213011,CR-NOT_COMPATIBLE,0,2023-01-07,A,Wrong item delivered
403-8918126-2815504,2023-01-01,5.13543E+11,B07KYQD52P,PRIME-LWWC16176105C,CR-QUALITY_UNACCEPTABLE,0,2023-01-09,A,Product Quality
402-0434426-6525944,2023-01-01,5.13543E+11,B07PGZWX1F,PRIME-LWWC16176114B,CR-NOT_COMPATIBLE,0,2023-01-07,A,Wrong item delivered
408-4679682-6068311,2023-01-01,5.13544E+11,B07PFV29ZM,PRIME-LWWC16176104B,CR-DAMAGED_BY_FC,0,2023-01-11,A,Shipping/delivery issues
403-2357507-0253940,2023-01-01,5.13543E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-07,A,Product Quality
408-9847736-1689900,2023-01-01,3.21616E+11,B08LT1D3TY,PRIME-LWWC20216140,UND-UNKNOWN,0,2023-01-05,A,Other reasons
405-1760325-5185938,2023-01-01,5.13543E+11,B07PFV29ZM,PRIME-LWWC16176104B,CR-ORDERED_WRONG_ITEM,0,2023-01-09,A,Wrong item delivered
407-7494433-7413917,2023-01-01,5.13542E+11,B07HD9P9ST,PRIME-LWOB16171121,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
407-4529556-0777966,2023-01-01,5.13542E+11,B07RGHZ836,PRIME-LWBP19203068B,AMZ-PG-BAD-DESC,0,,A,Other reasons
402-8444939-9530710,2023-01-01,1.49311E+13,B082KXC17D,PRIME-LWDB19204063,AMZ-PG-APP-STYLE,0,,A,Other reasons
403-7596015-1628360,2023-01-01,5.13542E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-07,A,Product Quality
408-4423619-3833915,2023-01-01,5.13542E+11,B07PHZ1JML,PRIME-LWWC16176059B,CR-DEFECTIVE,0,2023-01-10,A,Product Quality
405-0555843-9854702,2023-01-02,5.13544E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,,A,Product Quality
405-0259218-6291571,2023-01-02,5.13544E+11,B07PDXGR22,PRIME-LWWC16176092B,CR-DEFECTIVE,0,,A,Product Quality
171-9093666-9817161,2023-01-02,5.13544E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-07,A,Size/fit issues
171-6417409-1235524,2023-01-02,5.13544E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-06,A,Size/fit issues
405-7277105-7753149,2023-01-02,5.13544E+11,B0779969J9,PRIME-LWWC16176135,AMZ-PG-WJ-TOO-SMALL,0,2023-01-09,A,Size/fit issues
402-1876363-4375563,2023-01-02,5.13544E+11,B07PHZ1JML,PRIME-LWWC16176059B,AMZ-PG-WJ-TOO-SMALL,0,2023-01-07,A,Size/fit issues
408-2191026-4966709,2023-01-02,5.13544E+11,B0BGSCV94W,28LWLB22210,CR-SWITCHEROO,0,,A,Other reasons
408-1198382-7350756,2023-01-02,5.13544E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-09,A,Product Quality
407-6800810-3275518,2023-01-02,5.13544E+11,B084C2JB4Z,PRIME-LWOB19201078,CR-SWITCHEROO,0,2023-01-09,A,Other reasons
408-2216215-7061922,2023-01-02,5.13543E+11,B084D3PVJX,PRIME-LWOB19201084,CR-QUALITY_UNACCEPTABLE,0,2023-01-09,A,Product Quality
403-0154628-0532345,2023-01-02,5.13543E+11,B08LH752FN,PRIME-LWWC20216115,CR-DAMAGED_BY_CARRIER,0,2023-01-12,A,Shipping/delivery issues
408-7092665-7105158,2023-01-02,5.13543E+11,B0837TDP66,PRIME-LWHK2020102,CR-NOT_COMPATIBLE,0,2023-01-07,A,Wrong item delivered
406-4682361-8057139,2023-01-02,5.13543E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,,A,Customer remorse
403-2330097-0101111,2023-01-02,5.13543E+11,B08KTD8K7J,PRIME-LWWC20216077,CR-DEFECTIVE,0,2023-01-09,A,Product Quality
402-1209265-0287566,2023-01-02,5.13543E+11,B0779969J9,PRIME-LWWC16176135,CR-SWITCHEROO,0,2023-01-09,A,Other reasons
405-8714135-7514733,2023-01-03,5.13545E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-12,A,Product Quality
402-4832241-8880352,2023-01-03,5.13545E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-06,A,Size/fit issues
405-7986834-2670708,2023-01-04,5.13546E+11,B07KYQD52P,PRIME-LWWC16176105C,CR-DAMAGED_BY_FC,0,2023-01-09,A,Shipping/delivery issues
403-1744103-3658733,2023-01-04,5.13546E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
404-5434537-5889126,2023-01-04,5.13546E+11,B0BGSCV94W,28LWLB22210,CR-QUALITY_UNACCEPTABLE,0,2023-01-09,A,Product Quality
404-6592054-9792344,2023-01-04,5.13546E+11,B0837TDP66,PRIME-LWHK2020102,AMZ-PG-APP-TOO-LARGE,0,2023-01-10,A,Size/fit issues
406-0240272-0417976,2023-01-04,5.13546E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-BAD-DESC,0,,A,Other reasons
407-2670017-2922749,2023-01-04,5.13546E+11,B0837TDP66,PRIME-LWHK2020102,CR-QUALITY_UNACCEPTABLE,0,2023-01-11,A,Product Quality
404-3642276-8897149,2023-01-04,5.13546E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-11,A,Customer remorse
404-6335456-8229109,2023-01-04,5.13546E+11,B07MW1PPGM,PRIME-LWSB16173009,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
408-0320427-1269907,2023-01-04,5.13546E+11,B0837W9Q6S,PRIME-LWHK2020101,AMZ-PG-BAD-DESC,0,,A,Other reasons
171-8786154-9652364,2023-01-04,5.13546E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,,A,Customer remorse
407-7494433-7413917,2023-01-04,5.13545E+11,B07HD9P9ST,PRIME-LWOB16171121,CR-SWITCHEROO,0,2023-01-11,A,Other reasons
407-4529556-0777966,2023-01-04,5.13545E+11,B07RGHZ836,PRIME-LWBP19203068B,AMZ-PG-BAD-DESC,0,,A,Other reasons
407-4529556-0777966,2023-01-04,5.13545E+11,B07RGHZ836,PRIME-LWBP19203068B,AMZ-PG-BAD-DESC,0,,A,Other reasons
407-1552732-0731508,2023-01-05,5.13547E+11,B07PFV29ZM,PRIME-LWWC16176104B,CR-UNWANTED_ITEM,0,2023-01-11,A,Customer remorse
408-8982346-7097951,2023-01-05, ,B084MK46HJ,PRIME-LWWC16176140,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
404-6335456-8229109,2023-01-05,5.13547E+11,B07MW1PPGM,PRIME-LWSB16173009,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
408-2191026-4966709,2023-01-05,5.13547E+11,B0BGSCV94W,28LWLB22210,CR-SWITCHEROO,0,,A,Other reasons
408-9645018-4063567,2023-01-05,5.13547E+11,B084MK46HJ,PRIME-LWWC16176140,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
404-7492755-3493158,2023-01-05,5.13547E+11,B07JCBGYT9,PRIME-LWOB16171132,UNKNOWN_OTHER_REASON,0,2023-01-12,A,Other reasons
405-5017983-6889954,2023-01-05,5.13547E+11,B083LQZD3M,PRIME-LWWC16176136,CR-DEFECTIVE,0,,A,Product Quality
403-1744103-3658733,2023-01-05,5.13547E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-QUALITY_UNACCEPTABLE,0,2023-01-09,A,Product Quality
403-1744103-3658733,2023-01-05,5.13547E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
407-0449804-2777906,2023-01-05,5.13547E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-12,A,Customer remorse
403-4799485-0153925,2023-01-05,5.13546E+11,B08KTD8K7J,PRIME-LWWC20216077,AMZ-PG-WJ-TOO-SMALL,0,,A,Size/fit issues
406-5566397-7383517,2023-01-05,5.13546E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-12,A,Product Quality
408-1736773-4678766,2023-01-05, ,B07PDXGR22,PRIME-LWWC16176092B,CR-DEFECTIVE,0,,A,Product Quality
407-2018900-7257154,2023-01-05,5.13546E+11,B0837TDP66,PRIME-LWHK2020102,AMZ-PG-BAD-DESC,0,,A,Other reasons
403-9908598-8391516,2023-01-05,5.13546E+11,B0837TDP66,PRIME-LWHK2020102,NOT_AS_PHOTO,0,,A,Other reasons
403-5244651-7944334,2023-01-06,5.13548E+11,B084MK46HJ,PRIME-LWWC16176140,CR-DEFECTIVE,0,2023-01-17,A,Product Quality
402-6883293-0379539,2023-01-06,5.13548E+11,B07HD9P9ST,PRIME-LWOB16171121,CR-NOT_COMPATIBLE,0,2023-01-12,A,Wrong item delivered
407-4438611-5297155,2023-01-06,5.13548E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-12,A,Customer remorse
171-3757740-9019537,2023-01-06,5.13548E+11,B08LH752FN,PRIME-LWWC20216115,CR-UNWANTED_ITEM,0,2023-01-11,A,Customer remorse
405-5017983-6889954,2023-01-06,5.13548E+11,B083LQZD3M,PRIME-LWWC16176136,CR-SWITCHEROO,0,2023-01-16,A,Other reasons
171-4099427-9725947,2023-01-06,5.13548E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-12,A,Size/fit issues
403-2723024-8373112,2023-01-06,5.13548E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-SWITCHEROO,0,2023-01-13,A,Other reasons
171-1725104-6085915,2023-01-06,5.13547E+11,B07RM211F6,LWMB19202029B,AMZ-PG-APP-STYLE,0,2023-01-10,A,Other reasons
408-5475605-4385927,2023-01-07,5.13549E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-13,A,Customer remorse
405-4016774-2265125,2023-01-07,5.13549E+11,B08LL5CQTB,PRIME-LWWC20216059,CR-UNWANTED_ITEM,0,2023-01-12,A,Customer remorse
405-6180889-4156352,2023-01-07,5.1355E+11,B084MK46HJ,PRIME-LWWC16176140,CR-DAMAGED_BY_FC,0,2023-01-19,A,Shipping/delivery issues
408-6995315-3537942,2023-01-07,5.13549E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-13,A,Customer remorse
407-3604607-7559534,2023-01-07,5.13549E+11,B07PHZ1JML,PRIME-LWWC16176059B,CR-MISSED_ESTIMATED_DELIVERY,0,,A,Shipping/delivery issues
405-0259218-6291571,2023-01-07,5.13549E+11,B07PDXGR22,PRIME-LWWC16176092B,CR-DEFECTIVE,0,2023-01-14,A,Product Quality
406-3527305-3626701,2023-01-07,5.13548E+11,B07PXFPJ9X,PRIME-LWSB19203010B,AMZ-PG-APP-TOO-LARGE,0,2023-01-13,A,Size/fit issues
407-9871605-7195560,2023-01-08,5.13552E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-16,A,Product Quality
406-0525514-8219504,2023-01-08,5.1355E+11,B084MK46HJ,PRIME-LWWC16176140,CR-UNWANTED_ITEM,0,2023-01-11,A,Customer remorse
406-0138801-2085145,2023-01-08,5.1355E+11,B08LS5WT3J,PRIME-LWWC20216139,CR-DEFECTIVE,0,2023-01-13,A,Product Quality
407-5185971-6950767,2023-01-08,5.1355E+11,B07PFV29ZM,PRIME-LWWC16176104B,CR-QUALITY_UNACCEPTABLE,0,2023-01-13,A,Product Quality
404-7190514-4777138,2023-01-08,5.1355E+11,B07P9ZDR8D,PRIME-LWOB16171147B,CR-SWITCHEROO,0,,A,Other reasons
406-9782442-6401943,2023-01-08,5.1355E+11,B0837TDP66,PRIME-LWHK2020102,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
403-5663893-0589100,2023-01-08,5.1355E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,,A,Size/fit issues
403-4954285-6177120,2023-01-08,5.1355E+11,B07PFQ1K7G,PRIME-LWWC16176075B,CR-DEFECTIVE,0,2023-01-13,A,Product Quality
408-2191026-4966709,2023-01-08,5.1355E+11,B0BGSCV94W,28LWLB22210,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
406-1717307-2177110,2023-01-08,1.49311E+13,B0779969J9,PRIME-LWWC16176135,AMZ-PG-WJ-TOO-SMALL,0,2023-01-14,A,Size/fit issues
408-2191026-4966709,2023-01-08, ,B0BGSCV94W,28LWLB22210,CR-SWITCHEROO,0,,A,Other reasons
402-7626922-9175506,2023-01-08,5.1355E+11,B08LNM3X1R,PRIME-LWWC20216110,CR-SWITCHEROO,0,2023-01-13,A,Other reasons
406-4914331-8327564,2023-01-08,5.1355E+11,B0837TDP66,PRIME-LWHK2020102,AMZ-PG-BAD-DESC,0,2023-01-14,A,Other reasons
407-7384724-0813937,2023-01-08,1.49311E+13,B06X9QGP8N,PRIME-LWWC16176059,CR-UNWANTED_ITEM,0,,A,Customer remorse
405-3961673-3192300,2023-01-09,5.13552E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-SMALL,0,,A,Size/fit issues
403-5663893-0589100,2023-01-09,5.13552E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-SWITCHEROO,0,2023-01-17,A,Other reasons
408-8423868-8169950,2023-01-09,5.13552E+11,B07PFV29ZM,PRIME-LWWC16176104B,CR-SWITCHEROO,0,2023-01-14,A,Other reasons
406-8796150-7694703,2023-01-09,5.13551E+11,B08LNM3X1R,PRIME-LWWC20216110,AMZ-PG-BAD-DESC,0,2023-01-16,A,Other reasons
407-4042341-8328316,2023-01-09,5.13551E+11,B0779969J9,PRIME-LWWC16176135,AMZ-PG-WJ-TOO-SMALL,0,2023-01-16,A,Size/fit issues
405-2897266-9206709,2023-01-09,5.13551E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-16,A,Size/fit issues
403-3277121-5817966,2023-01-09,5.13551E+11,B084MKF1S8,PRIME-LWWC16176141,AMZ-PG-WJ-TOO-SMALL,0,2023-01-14,A,Size/fit issues
408-0117347-3797961,2023-01-09,5.13551E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-SWITCHEROO,0,2023-01-14,A,Other reasons
408-0117347-3797961,2023-01-09,5.13551E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DAMAGED_BY_CARRIER,0,,A,Shipping/delivery issues
404-6335456-8229109,2023-01-09,5.13551E+11,B07MW1PPGM,PRIME-LWSB16173009,CR-SWITCHEROO,0,2023-01-18,A,Other reasons
402-5716581-3605101,2023-01-10,5.13553E+11,B0837TDP66,PRIME-LWHK2020102,AMZ-PG-BAD-DESC,0,2023-01-16,A,Other reasons
171-5195722-9546740,2023-01-10,5.13553E+11,B084C52Z6M,PRIME-LWOB19201079,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
406-5336137-8703545,2023-01-10,5.13553E+11,B0779969J9,PRIME-LWWC16176135,AMZ-PG-WJ-TOO-SMALL,0,,A,Size/fit issues
171-9836582-2994743,2023-01-10,5.13553E+11,B07SDQSQNX,PRIME-LWDB19204014,AMZ-PG-APP-TOO-LARGE,0,2023-01-16,A,Size/fit issues
404-6786861-3537122,2023-01-10,5.13552E+11,B072FDG4ZY,PRIME-LWWC16176077,CR-MISSED_ESTIMATED_DELIVERY,0,2023-01-16,A,Shipping/delivery issues
408-7297725-5050740,2023-01-10,5.13552E+11,B082R8BN1P,PRIME-LWSB19203026,CR-QUALITY_UNACCEPTABLE,0,2023-01-16,A,Product Quality
403-6610995-4410762,2023-01-10,5.13552E+11,B083LQZD3M,PRIME-LWWC16176136,CR-UNWANTED_ITEM,0,2023-01-16,A,Customer remorse
407-3604607-7559534,2023-01-10,5.13552E+11,B07PHZ1JML,PRIME-LWWC16176059B,CR-UNWANTED_ITEM,0,2023-01-16,A,Customer remorse
407-5912579-3211500,2023-01-10,5.13552E+11,B08LNMG9H1,PRIME-LWWC20216114,CR-DEFECTIVE,0,2023-01-16,A,Product Quality
404-1893858-6997906,2023-01-10,5.13552E+11,B07PHZ1JML,PRIME-LWWC16176059B,CR-ORDERED_WRONG_ITEM,0,2023-01-16,A,Wrong item delivered
402-0515583-6112339,2023-01-10,5.13552E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,,A,Size/fit issues
404-6115805-4455551,2023-01-10,5.13552E+11,B07PHZ1JML,LWWC16176059B,CR-DEFECTIVE,0,2023-01-14,A,Product Quality
402-8779364-5371564,2023-01-10,5.13552E+11,B083LQZD3M,PRIME-LWWC16176136,CR-ORDERED_WRONG_ITEM,0,2023-01-16,A,Wrong item delivered
402-6734547-7528322,2023-01-11,5.13554E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-14,A,Size/fit issues
407-3313212-3066712,2023-01-11,5.13554E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,,A,Product Quality
403-2915662-6093935,2023-01-11,5.13554E+11,B07MW1PPGM,PRIME-LWSB16173009B,AMZ-PG-APP-TOO-LARGE,0,,A,Size/fit issues
404-0028992-6032310,2023-01-11,5.13554E+11,B083LQZD3M,PRIME-LWWC16176136,CR-DEFECTIVE,0,2023-01-17,A,Product Quality
402-6286827-0380344,2023-01-11,5.13554E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-SMALL,0,,A,Size/fit issues
405-5128689-3611518,2023-01-11,5.13554E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-17,A,Customer remorse
407-1157295-2200310,2023-01-11,5.13554E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-19,A,Product Quality
405-4345116-4591540,2023-01-11,5.13553E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-SWITCHEROO,0,2023-01-16,A,Other reasons
407-6845047-5977151,2023-01-11,5.13553E+11,B0837WB6BT,PRIME-LWHK2020103,CR-QUALITY_UNACCEPTABLE,0,2023-01-16,A,Product Quality
403-5950158-4920324,2023-01-11,5.13553E+11,B06X9QGP8N,PRIME-LWWC16176059,CR-SWITCHEROO,0,2023-01-17,A,Other reasons
402-6760298-0557159,2023-01-11,5.13553E+11,B07PFV29ZM,PRIME-LWWC16176104B,CR-QUALITY_UNACCEPTABLE,0,2023-01-17,A,Product Quality
171-4764024-1989965,2023-01-11,5.13553E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-SMALL,0,2023-01-17,A,Size/fit issues
405-7720788-6043525,2023-01-11,5.13553E+11,B01ISVKU3E,PRIME-LWOB16171002,CR-QUALITY_UNACCEPTABLE,0,2023-01-17,A,Product Quality
405-9213505-4595524,2023-01-11,5.13553E+11,B084C52Z6M,PRIME-LWOB19201079,AMZ-PG-APP-STYLE,0,2023-01-16,A,Other reasons
405-7896719-5818757,2023-01-11,5.13553E+11,B07P1TLLD9,LWGW16178040B,AMZ-PG-APP-TOO-SMALL,0,,A,Size/fit issues
408-1229289-1491555,2023-01-12,5.13555E+11,B0779969J9,PRIME-LWWC16176135,CR-UNWANTED_ITEM,0,,A,Customer remorse
171-9934416-0914742,2023-01-12,5.13555E+11,B0779969J9,PRIME-LWWC16176135,CR-DEFECTIVE,0,,A,Product Quality
403-3759780-2654734,2023-01-12,5.13555E+11,B07KYQD52P,PRIME-LWWC16176105C,CR-QUALITY_UNACCEPTABLE,0,2023-01-17,A,Product Quality
407-2155098-6268326,2023-01-12,5.13555E+11,B07HN8FSTY,LWPH16172005,AMZ-PG-BAD-DESC,0,2023-01-18,A,Other reasons
402-0461346-0940367,2023-01-12,5.13555E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-20,A,Customer remorse
406-4179119-2279562,2023-01-12,5554030086,B0837TDP66,PRIME-LWHK2020102,CR-DEFECTIVE,0,2023-01-19,A,Product Quality
171-2188263-1843510,2023-01-12,5.13554E+11,B083LQZD3M,PRIME-LWWC16176136,CR-DEFECTIVE,0,2023-01-18,A,Product Quality
171-2581201-6604364,2023-01-12,5.13554E+11,B07SNP6SZD,PRIME-LWBP19203084,CR-QUALITY_UNACCEPTABLE,0,2023-01-16,A,Product Quality
407-7384724-0813937,2023-01-12,1.49311E+13,B06X9QGP8N,PRIME-LWWC16176059,CR-SWITCHEROO,0,,A,Other reasons
404-0735341-9593120,2023-01-12,5.13554E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-17,A,Size/fit issues
408-1736773-4678766,2023-01-13,5.13556E+11,B07PDXGR22,PRIME-LWWC16176092B,CR-QUALITY_UNACCEPTABLE,0,2023-01-20,A,Product Quality
402-8012151-2114747,2023-01-13,5.13556E+11,B07PHZ1JML,PRIME-LWWC16176059B,AMZ-PG-WJ-TOO-SMALL,0,2023-01-19,A,Size/fit issues
404-7203962-7184326,2023-01-13,5.13556E+11,B07PV9MFCD,PRIME-LWSB16173015B,CR-SWITCHEROO,0,2023-01-23,A,Other reasons
405-9564175-9668314,2023-01-13,5.13557E+11,B08LH752FN,PRIME-LWWC20216115,CR-DEFECTIVE,0,2023-01-23,A,Product Quality
404-2108163-2881134,2023-01-13,5.13556E+11,B0837TDP66,PRIME-LWHK2020102,CR-QUALITY_UNACCEPTABLE,0,2023-01-19,A,Product Quality
403-3600173-5553119,2023-01-13,5.13556E+11,B08LH752FN,PRIME-LWWC20216115,AMZ-PG-WJ-TOO-SMALL,0,2023-01-18,A,Size/fit issues
402-8811571-0638721,2023-01-13,5.13557E+11,B0BGSKG7WL,30LWLB2210,AMZ-PG-APP-TOO-LARGE,0,2023-01-28,A,Size/fit issues
404-9558425-0848333,2023-01-13,5.13557E+11,B072FDG4ZY,PRIME-LWWC16176077,CR-DEFECTIVE,0,2023-01-21,A,Product Quality
406-7022739-4854769,2023-01-13,5.13556E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-19,A,Customer remorse
408-2191026-4966709,2023-01-13,5.13555E+11,B0BGSCV94W,28LWLB22210,CR-SWITCHEROO,0,,A,Other reasons
403-7081879-3133131,2023-01-13,5.13555E+11,B0837W9Q6S,PRIME-LWHK2020101,CR-MISSING_PARTS,0,2023-01-30,A,Shipping/delivery issues
171-4324639-2564365,2023-01-14,5.13557E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-20,A,Size/fit issues
408-1229289-1491555,2023-01-14,5.13557E+11,B0779969J9,PRIME-LWWC16176135,CR-SWITCHEROO,0,2023-01-21,A,Other reasons
402-8376352-1158731,2023-01-14,5.13557E+11,B07PFV29ZM,PRIME-LWWC16176104B,CR-DAMAGED_BY_FC,0,2023-01-23,A,Shipping/delivery issues
403-8718568-4266745,2023-01-14,5.13557E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,2023-01-23,A,Product Quality
408-9942275-5385909,2023-01-14,5.13557E+11,B08NXL9F1P,PRIME-LWBP20213012,AMZ-PG-APP-TOO-SMALL,0,2023-01-20,A,Size/fit issues
406-6050243-6001100,2023-01-14,5.13556E+11,B08KTD8K7J,PRIME-LWWC20216077,CR-DEFECTIVE,0,2023-01-21,A,Product Quality
408-9352783-4049939,2023-01-15,5.13558E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,2023-01-20,A,Customer remorse
408-3157985-6059504,2023-01-15,1.49311E+13,B08LH752FN,PRIME-LWWC20216115,CR-DEFECTIVE,0,2023-01-22,A,Product Quality
407-6673615-3265943,2023-01-15,5.13558E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,,A,Size/fit issues
171-4300630-8953101,2023-01-15,5.13558E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,,A,Product Quality
403-6281626-7404306,2023-01-15,5.13559E+11,B01N9P7EQA,PRIME-LWSB16173002,CR-SWITCHEROO,0,2023-01-25,A,Other reasons
402-6286827-0380344,2023-01-15,5.13558E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-SMALL,0,2023-01-20,A,Size/fit issues
171-3858398-9555560,2023-01-16,5.1356E+11,B07SNP6SZD,PRIME-LWBP19203084,CR-QUALITY_UNACCEPTABLE,0,,A,Product Quality
407-2855815-8505953,2023-01-16,5.1356E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,,A,Product Quality
407-9934793-5766725,2023-01-16,5.1356E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-UNWANTED_ITEM,0,,A,Customer remorse
402-0069198-4727571,2023-01-16,5.1356E+11,B07KYQD52P,PRIME-LWWC16176105C,CR-DAMAGED_BY_FC,0,2023-01-30,A,Shipping/delivery issues
403-9043898-5208355,2023-01-16,5.1356E+11,B0BGSCV94W,28LWLB22210,AMZ-PG-APP-TOO-LARGE,0,2023-01-25,A,Size/fit issues
403-1334550-7970756,2023-01-16,5.13559E+11,B07PHZ1JML,PRIME-LWWC16176059B,CR-UNWANTED_ITEM,0,2023-01-28,A,Customer remorse
407-4879154-7260304,2023-01-16,5.13559E+11,B07HD9P9ST,PRIME-LWOB16171121,CR-ORDERED_WRONG_ITEM,0,2023-01-20,A,Wrong item delivered
404-8446774-5883556,2023-01-16,5.13559E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-SMALL,0,2023-01-24,A,Size/fit issues
171-0417243-1187540,2023-01-16,5.13559E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-SWITCHEROO,0,2023-01-23,A,Other reasons
171-0417243-1187540,2023-01-16, ,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,,A,Product Quality
404-6938903-1608339,2023-01-17,5.13561E+11,B08LT1D3TY,PRIME-LWWC20216140,AMZ-PG-WJ-TOO-LARGE,0,2023-01-23,A,Size/fit issues
404-4807779-2413107,2023-01-17,5.13561E+11,B084MKF1S8,PRIME-LWWC16176141,CR-DEFECTIVE,0,2023-01-23,A,Product Quality
404-4101681-0789100,2023-01-17,5.13561E+11,B08LT1D3TY,PRIME-LWWC20216140,CR-DEFECTIVE,0,,A,Product Quality
407-4688798-0285959,2023-01-17,5.13561E+11,B0837W9Q6S,PRIME-LWHK2020101,AMZ-PG-APP-TOO-SMALL,0,2023-01-23,A,Size/fit issues
405-9520296-6599507,2023-01-17, ,B084MK46HJ,PRIME-LWWC16176140,CR-DEFECTIVE,0,,A,Product Quality
405-9520296-6599507,2023-01-17, ,B084MK46HJ,PRIME-LWWC16176140,CR-DEFECTIVE,0,,A,Product Quality
403-2915662-6093935,2023-01-17,5.1356E+11,B07MW1PPGM,PRIME-LWSB16173009B,CR-SWITCHEROO,0,2023-01-23,A,Other reasons
