return_id,order_item_id,fulfilment_type,return_requested_date,return_approval_date,return_status,return_reason,return_sub_reason,return_type,return_result,return_expectation,reverse_logistics_tracking_id,sku,fsn,product_title,quantity,return_completion_type,primary_pv_output,detailed_pv_output,final_condition_of_returned_product,tech_visit_sla,tech_visit_by_date,tech_visit_completion_datetime,tech_visit_completion_breach,return_completion_sla,return_complete_by_date,return_completion_date,return_completion_breach,return_cancellation_date,return_cancellation_reason
RI:12202707238902388807,OI:326978741679869100,Non FBF,,16-01-2023,completed,MISSING_ITEM,MISSING_ACCESSORY,customer_return,Replace,replace_expect,RTr:FMPR0387538194,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,,,,,,,,,,,2023-02-11,NotBreached,,MISSING_ITEM
RI:10102713662750730347,OI:326991398910190100,Non FBF,,24-01-2023,completed,Aged_beyond_Limit,Aged_beyond_Limit,courier_return,Refund,wait_refund,,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,,,,,,,,2023-02-10,NotBreached,,Aged_beyond_Limit
RI:12302717559872488427,OI:427132394506446103,Non FBF,,28-01-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0392092584,SKU:LWSB16173009,,Leatherworld Brown Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-02-09,NotBreached,,DAMAGED_PRODUCT
RI:10302719356909523445,OI:327019832748942100,Non FBF,,30-01-2023,completed,order_cancelled,delivery_delayed,courier_return,Refund,wait_refund,RTr:FMPP1514362072,SKU:LWBP20213014DB,,Fly Fashion Grey  Black Men & Women Shoulder Bag - Extra Large 7 L Backpack Grey,1,,,,,,,,,,,2023-02-09,NotBreached,,order_cancelled
RI:12202719377664038440,OI:12713483630174100,Non FBF,,30-01-2023,completed,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0392639175,SKU:LWCL2203,,Leatherworld Formal  Party  Casual Pink  Clutch,1,,,,,,,,,,,2023-02-10,NotBreached,,MISSHIPMENT
RI:10102718854810886874,OI:22712055080943900,Non FBF,,30-01-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2487679891,SKU:LWSB16173015SP,,Brown Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-02-11,NotBreached,,Rejected_by_Customer
RI:10102719162092825250,OI:327140085943712100,Non FBF,,30-01-2023,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPC2492427571,SKU:LWBP20213012,,Fly Fashion Multicolor Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-02-09,NotBreached,,order_cancelled
RI:12302719312439961826,OI:427117037491257100,Non FBF,,30-01-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0392668965,SKU:LWSB19203025,,Leatherworld Brown Sling Bag Cross body Messenger Bag,1,,,,,,,,,,,2023-02-12,NotBreached,,SIZE_FIT_ISSUES
RI:10102719483126850711,OI:327167997128709100,Non FBF,,30-01-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2498859843,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-09,NotBreached,,order_cancelled
RI:12202719055018955485,OI:427126681154777100,Non FBF,,30-01-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0392446828,SKU:LWSB16173010B,,Leatherworld Tan Messenger Bag Cross body Sling Bag,1,,,,,,,,,,,2023-02-09,NotBreached,,QUALITY_ISSUES
RI:10202719872439914262,OI:427022822474727100,Non FBF,,31-01-2023,completed,order_cancelled,delivery_delayed,courier_return,Refund,wait_refund,RTr:FMPC2461401608,SKU:LWBP20213014,,Fly Fashion Grey  Black Shoulder Bag Shoulder Sling Bag Men Cross Body Women,1,,,,,,,,,,,2023-02-13,NotBreached,,order_cancelled
RI:10202720200653797516,OI:427103640217119100,Non FBF,,31-01-2023,completed,Returnasperclientinstructions,Returnasperclientinstructions,courier_return,Refund,wait_refund,RTr:FMPP1528093966,SKU:LWSB16173015,,Leatherworld Brown Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-02-12,NotBreached,,Returnasperclientinstructions
RI:10202719826660637737,OI:427109249154874101,Non FBF,,31-01-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2484820212,SKU:LWOB19201083,,Leatherworld 16 inch Designer Laptop Office Bag Messenger Bag Brown  20 L,1,Delivered,,,,,,,,,,2023-02-09,NotBreached,,Rejected_by_Customer
RI:10102721154536224715,OI:327138812648076100,Non FBF,,01-02-2023,completed,Returnasperclientinstructions,Returnasperclientinstructions,courier_return,Refund,wait_refund,RTr:FMPP1533683258,SKU:LWSB21501SP,,Leatherworld Brown Sling Bag Messenger Sling Bag,1,,,,,,,,,,,2023-02-13,NotBreached,,Returnasperclientinstructions
RI:10302720953466237276,OI:327189492728723100,Non FBF,,01-02-2023,completed,order_cancelled,quality_issues,courier_return,Refund,wait_refund,RTr:FMPC2503973569,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,,,,,,,,2023-02-09,NotBreached,,order_cancelled
RI:10202720843045297853,OI:427113170410209100,Non FBF,,01-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPP1529904562,SKU:LWSB16173015,,Leatherworld Brown Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-02-11,NotBreached,,order_cancelled
RI:12202720044273077680,OI:427159468556234100,Non FBF,,01-02-2023,completed,MISSHIPMENT,WRONG_ACCESSORY_SHIPPED,customer_return,Replace,replace_expect,RTr:FMPR0393623179,SKU:LWWC16176059D,,Leatherworld Watch Storage Box Watch Organizer Watch case Watch Collection Set 8 Slot Watch Box Black  Holds 8 Watches,1,,,,,,,,,,,2023-02-13,NotBreached,,MISSHIPMENT
RI:12202720870308856651,OI:427158942926707100,Non FBF,,01-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0393311548,SKU:LWBP20213014,,Fly Fashion Grey  Black Shoulder Bag Shoulder Sling Bag Men Cross Body Women,1,,,,,,,,,,,2023-02-10,NotBreached,,QUALITY_ISSUES
RI:10102721397251521123,OI:327139503835519100,Non FBF,,02-02-2023,completed,Incomplete_Address,Incomplete_Address,courier_return,Refund,wait_refund,RTr:FMPC2492414711,SKU:36LWGW2214SP,,Leatherworld Women Casual  Evening  Party  Formal Brown Genuine Leather Belt,1,Delivered,,,,,,,,,,2023-02-09,NotBreached,,Incomplete_Address
RI:10202721752048858040,OI:327202379164948100,Non FBF,,02-02-2023,completed,order_cancelled,quality_issues,courier_return,Refund,wait_refund,RTr:FMPC2507662376,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-11,NotBreached,,order_cancelled
RI:10202721574657131223,OI:427149068715249100,Non FBF,,02-02-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2495519989,SKU:LWBP20213014,,Fly Fashion Grey  Black Shoulder Bag Shoulder Sling Bag Men Cross Body Women,1,Delivered,,,,,,,,,,2023-02-12,NotBreached,,Rejected_by_Customer
RI:10102722081109680032,OI:427181435087184100,Non FBF,,02-02-2023,completed,Returnasperclientinstructions,Returnasperclientinstructions,courier_return,Refund,wait_refund,RTr:9571750773,SKU:LWBP20213012,,Fly Fashion Multicolor Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,Delivered,,,,,,,,,,2023-02-09,NotBreached,,Returnasperclientinstructions
RI:12302722017947102822,OI:327177254799987100,Non FBF,,02-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0393780824,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-09,NotBreached,,QUALITY_ISSUES
RI:10102721546096013841,OI:427125907136209100,Non FBF,,02-02-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2489082117,SKU:LWOB16171124B,,Leatherworld 16 inch Expandable Laptop Messenger Bag Brown,1,Delivered,,,,,,,,,,2023-02-10,NotBreached,,Rejected_by_Customer
RI:12302721721732412647,OI:427139103720378100,Non FBF,,02-02-2023,completed,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:5663862747,SKU:LWSB16173008B,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-02-11,NotBreached,,MISSHIPMENT
RI:12102721746158990033,OI:427160381068927100,Non FBF,,02-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0393639836,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-11,NotBreached,,SIZE_FIT_ISSUES
RI:10102722149217180340,OI:22714232284317100,Non FBF,,02-02-2023,completed,Aged_beyond_Limit,Aged_beyond_Limit,courier_return,Refund,wait_refund,RTr:5963602113641,SKU:LWSB19203026SP,,Tan Sling Bag Messenger Sling Bag,1,Delivered,,,,,,,,,,2023-02-12,NotBreached,,Aged_beyond_Limit
RI:12102722876790873223,OI:327174101656516100,Non FBF,,03-02-2023,completed,QUALITY_ISSUES,DUPLICATE_PRODUCT,customer_return,Refund,wait_refund,RTr:FMPR0394167873,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-13,NotBreached,,QUALITY_ISSUES
RI:12202722483190800273,OI:427164601552902100,Non FBF,,03-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0393927558,SKU:LWGW2215,,Leatherworld Women Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-02-11,NotBreached,,QUALITY_ISSUES
RI:10202722912539958424,OI:327217467206227100,Non FBF,,03-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2511213463,SKU:LWHK2020103,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 45 L Black  Grey,1,,,,,,,,,,,2023-02-12,NotBreached,,order_cancelled
RI:12302720856994846347,OI:327152132308052100,Non FBF,,03-02-2023,completed,MISSHIPMENT,ORDERED_A_RECEIVED_B,customer_return,Refund,wait_refund,RTr:FMPR0393900578,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-10,NotBreached,,MISSHIPMENT
RI:12202722605315197263,OI:327150598243074100,Non FBF,,03-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Exchange,exchange_expect,RTr:FMPR0394013788,SKU:50LWGW2233,,Leatherworld Men Casual  Evening  Party  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-02-11,NotBreached,,SIZE_FIT_ISSUES
RI:10102722630878260576,OI:327195013385325100,Non FBF,,03-02-2023,completed,order_cancelled,purchased_product_elsewhere,courier_return,Refund,wait_refund,RTr:FMPC2505807073,SKU:LWWP2101,,Fly Fashion Travel waist pouch waist bag Red,1,,,,,,,,,,,2023-02-09,NotBreached,,order_cancelled
RI:10202722301942955111,OI:427172312326575100,Non FBF,,03-02-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_refund,RTr:FMPC2499614976,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,Delivered,,,,,,,,,,2023-02-09,NotBreached,,Rejected_by_Customer
RI:10102722739602698428,OI:327155924402023101,Non FBF,,03-02-2023,completed,return_cancelled,return_cancelled,courier_return,Refund,wait_dnt_refund,RTr:FMPP1543007128,SKU:LWOB19201072,,Leatherworld laptop sleeve 15.6 inch Slim Shoulder Cross Body Messenger Bag Office Bag Laptop Sleeve/Cover Tan  5 L,1,Delivered,,,,,,,,,,2023-02-09,NotBreached,,return_cancelled
RI:10202722855562952142,OI:427203445890005100,Non FBF,,03-02-2023,completed,order_cancelled,purchased_product_elsewhere,courier_return,Refund,wait_refund,RTr:FMPC2508029095,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,2023-02-12,NotBreached,,order_cancelled
RI:12202722774629384222,OI:327155924402023100,Non FBF,,03-02-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0394084900,SKU:LWOB19201072,,Leatherworld laptop sleeve 15.6 inch Slim Shoulder Cross Body Messenger Bag Office Bag Laptop Sleeve/Cover Tan  5 L,1,,,,,,,,,,,2023-02-09,NotBreached,,SIZE_FIT_ISSUES
RI:12102722664659824848,OI:427191643275039100,Non FBF,,03-02-2023,completed,COLOR_SIZE_ISSUE,ORDERED_WRONG_SIZE,customer_return,Refund,wait_refund,RTr:FMPR0394157140,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-09,NotBreached,,COLOR_SIZE_ISSUE
RI:12202723773128668232,OI:327132205821789100,Non FBF,,04-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0394711036,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-15,NotBreached,,DAMAGED_PRODUCT
RI:12302723416124598818,OI:327199035018274100,Non FBF,,04-02-2023,completed,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0394423112,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-09,NotBreached,,SIZE_FIT_ISSUES
RI:12202723718688296860,OI:427149342115392100,Non FBF,,04-02-2023,completed,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0394724144,SKU:LWSB16173015,,Leatherworld Brown Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-02-18,NotBreached,,MISSHIPMENT
RI:10102723159534413372,OI:427118123815697101,Non FBF,,04-02-2023,completed,Rejected_by_Customer,Rejected_by_Customer,courier_return,Refund,wait_dnt_refund,RTr:FMPP1538715816,SKU:LWWC16176115,,Leatherworld Watch Box Watch Box Blue  Holds 10 Watches,1,Delivered,,,,,,,,,,2023-02-10,NotBreached,,Rejected_by_Customer
RI:12302723825144805555,OI:327183633699994100,Non FBF,,04-02-2023,completed,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0394590893,SKU:LWDB19204063,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-13,NotBreached,,STYLE_FIT_ISSUE
RI:10202723285435846730,OI:427186992436850100,Non FBF,,04-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2503679451,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,,,,,,,,2023-02-09,NotBreached,,order_cancelled
RI:12302723590737843426,OI:327187503286915100,Non FBF,,04-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0394435520,SKU:LWWC161761340,,Leatherworld Luxury Designer Watch Box Organizer Holder case Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,2023-02-10,NotBreached,,DAMAGED_PRODUCT
RI:12302723472398224601,OI:327195134976677100,Non FBF,,04-02-2023,completed,STYLE_FIT_ISSUE,STYLE_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:5963618638250,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-10,NotBreached,,STYLE_FIT_ISSUE
RI:12102722681222796862,OI:327187523012350100,Non FBF,,04-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0394268186,SKU:LWWC16176115B,,Leatherworld Watch case   Watch Organizer   10 Watch Storage box Watch Box Blue  Holds 10 Watches,1,,,,,,,,,,,2023-02-09,NotBreached,,DAMAGED_PRODUCT
RI:10102723851221966305,OI:327226114750819100,Non FBF,,04-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2513647541,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-10,NotBreached,,order_cancelled
RI:10102723484408363076,OI:327208823489107100,Non FBF,,04-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2509135175,SKU:LWSB16173016,,Leatherworld Tan Sling Bag Cross Body Sling Bag,1,,,,,,,,,,,2023-02-11,NotBreached,,order_cancelled
RI:10302723792682117016,OI:427218820245987100,Non FBF,,04-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPC2511779237,SKU:LWWC16176135,,Leatherworld Watch Box Watch Box Tan  Holds 8 Watches,1,,,,,,,,,,,2023-02-12,NotBreached,,order_cancelled
RI:12102723719640485843,OI:327178819352469101,Non FBF,,04-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0394519671,SKU:LWHK2020101,,Leatherworld Adventure Hiking Bag trekking Bag Plus Duffel Bag Rucksack  - 40 L Black  White,1,,,,,,,,,,,2023-02-10,NotBreached,,QUALITY_ISSUES
RI:10302723278659325805,OI:327219794364546100,Non FBF,,04-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2512082825,SKU:LWSB16173008,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-02-11,NotBreached,,order_cancelled
RI:12102723355920993467,OI:427123459600763100,Non FBF,,04-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0394307729,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-10,NotBreached,,DAMAGED_PRODUCT
RI:10202723419413566717,OI:327210240767412100,Non FBF,,04-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,RTr:FMPP1543142368,SKU:LWDB19204089,,Leatherworld Duffel Bag Luggage Bag with shoe Compartments Duffel Without Wheels,1,,,,,,,,,,,2023-02-12,NotBreached,,order_cancelled
RI:12202723646942962070,OI:327167871240694100,Non FBF,,04-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0394464839,SKU:LWDB19204089,,Leatherworld Duffel Bag Luggage Bag with shoe Compartments Duffel Without Wheels,1,,,,,,,,,,,2023-02-12,NotBreached,,DAMAGED_PRODUCT
RI:12102723694139152257,OI:427215566253627100,Non FBF,,04-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0394499727,SKU:LWWC161761340,,Leatherworld Luxury Designer Watch Box Organizer Holder case Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,2023-02-09,NotBreached,,QUALITY_ISSUES
RI:12202724002416621071,OI:327175020179806100,Non FBF,,05-02-2023,completed,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0394651450,SKU:LWDB19204089,,Leatherworld Duffel Bag Luggage Bag with shoe Compartments Duffel Without Wheels,1,,,,,,,,,,,2023-02-11,NotBreached,,QUALITY_ISSUE
RI:10202724444886040863,OI:427221327411696100,Non FBF,,05-02-2023,completed,order_cancelled,different_size_color,courier_return,Refund,wait_refund,,SKU:LWOB16171124B,,Leatherworld 16 inch Expandable Laptop Messenger Bag Brown,1,,,,,,,,,,,2023-03-31,NotBreached,,order_cancelled
RI:12302724510859958835,OI:427201652033312100,Non FBF,,05-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0394832530,SKU:LWSB1090,,Leatherworld Tan Messenger Bag Sling Shoulder Cross body Bag,1,,,,,,,,,,,2023-02-09,NotBreached,,QUALITY_ISSUES
RI:10302724376500776644,OI:427199750283577100,Non FBF,,05-02-2023,completed,order_cancelled,others,courier_return,Refund,wait_refund,RTr:FMPC2506719060,SKU:LWOB16171125B,,Leatherworld 16 inch Expandable Laptop Messenger Bag Tan,1,,,,,,,,,,,2023-02-11,NotBreached,,order_cancelled
RI:12202724698369182516,OI:427208131505919100,Non FBF,,05-02-2023,completed,SIZE_FIT_ISSUES,SIZE_LARGER,customer_return,Refund,wait_refund,RTr:FMPR0394960730,SKU:LWGW2223,,Leatherworld Men Casual  Evening  Party  Formal Tan Genuine Leather Belt,1,,,,,,,,,,,2023-02-11,NotBreached,,SIZE_FIT_ISSUES
RI:10302724407762228860,OI:427183549207195100,Non FBF,,05-02-2023,completed,order_cancelled,purchased_product_elsewhere,courier_return,Refund,wait_refund,RTr:FMPC2502610926,SKU:LWHK2020105,,Leatherworld Adventure Stylish Water Resistance Trekking Hiking Travel Bag Rucksack  - 45 L Purple,1,,,,,,,,,,,2023-02-10,NotBreached,,order_cancelled
RI:10102724579286627235,OI:427203493745549100,Non FBF,,05-02-2023,completed,RTO-FROM-EKL,RTO-FROM-EKL,courier_return,Refund,wait_refund,RTr:9574771531,SKU:LWSB16173009,,Leatherworld Brown Sling Bag Cross body Sling Bag,1,Delivered,,,,,,,,,,2023-02-12,NotBreached,,RTO-FROM-EKL
RI:12202724157190673582,OI:427126257210915100,Non FBF,,05-02-2023,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0394653127,SKU:LWSB19203024,,Leatherworld Black Sling Bag Cross body Messenger Bag,1,,,,,,,,,,,2023-02-10,NotBreached,,CUSTOMER_REMORSE
RI:12102724424252724220,OI:327201674414015100,Non FBF,,05-02-2023,completed,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,customer_return,Replace,replace_expect,RTr:FMPR0395085494,SKU:LWWC161761340,,Leatherworld Luxury Designer Watch Box Organizer Holder case Watch Box Black  Holds 6 Watches,1,,,,,,,,,,,2023-02-15,NotBreached,,DAMAGED_PRODUCT
RI:12302724365831742330,OI:327201804208669100,Non FBF,,05-02-2023,completed,COLOR_STYLE_ISSUES,STYLE_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0394749325,SKU:LWBP20213016,,Fly Fashion Black Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-11,NotBreached,,COLOR_STYLE_ISSUES
RI:12302724739368638534,OI:427187046440329102,Non FBF,,05-02-2023,completed,QUALITY_ISSUES,POOR_QUALITY,customer_return,Refund,wait_refund,RTr:FMPR0394995717,SKU:LWGW2217,,Leatherworld Men Casual  Evening  Party  Formal Black Genuine Leather Belt,1,,,,,,,,,,,2023-02-11,NotBreached,,QUALITY_ISSUES
RI:12302725095189660744,OI:327204354820276100,Non FBF,,06-02-2023,completed,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,customer_return,Refund,wait_refund,RTr:FMPR0395028477,SKU:LWBP20213015,,Fly Fashion Blue Shoulder Bag Shoulder Sling Bag Men Crossbody Backpack Women,1,,,,,,,,,,,2023-02-13,NotBreached,,MISSHIPMENT
RI:10202725475987876761,OI:327214905786752101,Non FBF,,06-02-2023,completed,order_cancelled,delivery_time_long,courier_return,Refund,wait_refund,RTr:FMPP1543758318,SKU:LWDB19204062,,Leatherworld Duffel Bag Luggage Travel Bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-11,NotBreached,,order_cancelled
RI:10302725237154831630,OI:327239442957770100,Non FBF,,06-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2517544505,SKU:LWSB16173008B,,Leatherworld Black Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-02-17,NotBreached,,order_cancelled
RI:12202725090325720501,OI:427201774208186100,Non FBF,,06-02-2023,completed,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,customer_return,Refund,wait_refund,RTr:FMPR0395028289,SKU:LWGW2222,,Leatherworld Men Casual  Evening  Party  Formal Brown Genuine Leather Belt,1,,,,,,,,,,,2023-02-14,NotBreached,,CUSTOMER_REMORSE
RI:10202725141910331217,OI:427170927751254100,Non FBF,,06-02-2023,completed,order_cancelled,mind_changed,courier_return,Refund,wait_refund,RTr:FMPC2499536734,SKU:Middle chain blue,,Fly Fashion Blue Shoulder Bag Sling Shoulder Cross Body Bag Men Women,1,,,,,,,,,,,2023-02-13,NotBreached,,order_cancelled
RI:12302725582488202257,OI:427178040741357100,Non FBF,,06-02-2023,completed,CUSTOMER_REMORSE,WRONG_ITEM_ORDERED,customer_return,Refund,wait_refund,RTr:FMPR0395358551,SKU:LWSB16173010,,Leatherworld Tan Sling Bag Cross body Sling Bag,1,,,,,,,,,,,2023-02-13,NotBreached,,CUSTOMER_REMORSE
RI:12302725119562873051,OI:427213851289632100,Non FBF,,06-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0395036034,SKU:LWWC16176104B,,Leatherworld Watch Storage Box watch Organizer watch case Watch Collection 8 Slot Watch Box Blue  Holds 8 Watches,1,,,,,,,,,,,2023-02-12,NotBreached,,SIZE_FIT_ISSUES
RI:12302725179604232010,OI:427216023361965100,Non FBF,,06-02-2023,completed,COLOR_STYLE_ISSUES,STYLE_NOT_AS_EXPECTED,customer_return,Refund,wait_refund,RTr:FMPR0395105276,SKU:LWOB16171143B,,Leatherworld 16 inch Sleeve/Slip Case Tan,1,,,,,,,,,,,2023-02-11,NotBreached,,COLOR_STYLE_ISSUES
RI:12102725227376952234,OI:427208472714145100,Non FBF,,06-02-2023,completed,COLOR_SIZE_ISSUE,SIZE_WAS_SMALLER,customer_return,Refund,wait_refund,RTr:FMPR0395249582,SKU:LWDB19204084,,Leatherworld Duffel Travel Luggage bag Duffel Without Wheels,1,,,,,,,,,,,2023-02-13,NotBreached,,COLOR_SIZE_ISSUE
RI:12102725585545020147,OI:327185629567016100,Non FBF,,06-02-2023,completed,SIZE_FIT_ISSUES,SIZE_SMALLER,customer_return,Refund,wait_refund,RTr:5963626331460,SKU:LWMB16172033,,Leatherworld Tan Hand-held Bag Cross body Messenger Sling Bag,1,,,,,,,,,,,2023-02-15,NotBreached,,SIZE_FIT_ISSUES
