order_id,order_date,sku,quantity,platformID,platform
402-9305549-8934741,2023-06-02,LGWC20216097,1,B08M3ZR6ZC,A_LG
404-8104063-1904358,2023-06-02,LGWC20216140,1,B08M3SCS77,A_LG
406-7736771-7340367,2023-06-02,LGDB19184014,1,B0C178BNNH,A_LG
406-7134233-7721108,2023-06-02,LGWC20216140,1,B08M3SCS77,A_LG
406-7485112-9694713,2023-06-02,LGWC20216077,1,B08M3RGWYD,A_LG
402-0149617-7713920,2023-06-02,4 brown plain,1,B0C6MPXVQZ,A_LG
171-0185177-1353972,2023-06-02,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
171-5344615-5125923,2023-06-02,LGWC20216140,1,B08M3SCS77,A_LG
404-4889709-1742717,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
407-2510256-2277123,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
403-3658111-4294740,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
407-9957378-1749965,2023-06-03,LEATHERGIFTSBP18193067,1,B07S9YPK39,A_LG
402-3759419-9204345,2023-06-03,FLYWC16176115,1,B0C1NV3R7J,A_LG
171-7625406-0865106,2023-06-03,LGWC20216077,1,B08M3RGWYD,A_LG
407-5361332-2736352,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
403-1399460-9777126,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
407-0868227-6273101,2023-06-03,LGDB16174098,1,B098B9T4QP,A_LG
406-8049145-7139564,2023-06-03,LGWC20216104,1,B08M8T49D1,A_LG
402-2630825-7924364,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
407-9167823-6299531,2023-06-03,LG6077,1,B07QKC3VWF,A_LG
407-2338389-7130703,2023-06-03,FLYBP20213012,1,B08NTGD8QW,A_LG
404-8128630-4365112,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
405-4527763-5635510,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
402-1411082-7253915,2023-06-03,LGDB16174099,1,B098BCJY1T,A_LG
402-7436999-6850737,2023-06-03,LGWC20216104,1,B08M8T49D1,A_LG
407-6235296-6499534,2023-06-03,4 window black,2,B0C6MP8ZNS,A_LG
408-8677611-2238705,2023-06-03,LGDB16174099,1,B098BCJY1T,A_LG
171-1481416-1537104,2023-06-03,LGBP20213084,1,B08MCDKWJD,A_LG
407-6993617-4439550,2023-06-03,LWWC20216094,1,B0779BZV2M,A_LG
403-2503000-3391563,2023-06-03,LWWC20216094,1,B0779BZV2M,A_LG
405-3119650-5094748,2023-06-03,LWWC20216094,1,B0779BZV2M,A_LG
404-8640021-3426764,2023-06-03,LGWC20216104,1,B08M8T49D1,A_LG
171-2941908-4199518,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
171-0843830-2129166,2023-06-03,LGWC20216140,1,B08M3SCS77,A_LG
407-4703737-6140312,2023-06-04,LGDB16174099,1,B098BCJY1T,A_LG
404-9503082-7818740,2023-06-04,LGWC20216140,1,B08M3SCS77,A_LG
404-7873805-9671548,2023-06-04,4 PLAIN TAN,1,B0C6MPYKL1,A_LG
407-5376237-5142712,2023-06-04,FLYBP20213016,1,B08NTG4GFM,A_LG
406-9832914-3409917,2023-06-04,LGWC20216104,1,B08M8T49D1,A_LG
408-8914447-1889109,2023-06-04,LWWC20216094,1,B0779BZV2M,A_LG
171-0073459-5580341,2023-06-04,LGWC20216140,1,B08M3SCS77,A_LG
402-6658264-6040319,2023-06-04,LGHK20201103,1,B083ZZL6FF,A_LG
402-7542890-4530740,2023-06-04,LGWC20216140,1,B08M3SCS77,A_LG
408-5937002-2998753,2023-06-04,FLYBP20213015,1,B08NTFCMZD,A_LG
171-9384956-7119542,2023-06-04,LGWC20216140,1,B08M3SCS77,A_LG
171-2985559-6027521,2023-06-04,LGSB19203023,1,B0BYSWK693,A_LG
404-6200171-5385966,2023-06-04,LWWC20216094,1,B0779BZV2M,A_LG
403-3187384-2853931,2023-06-04,FLYBP20213016,1,B08NTG4GFM,A_LG
403-1218305-8984356,2023-06-04,LGDB16174099,1,B098BCJY1T,A_LG
406-7123288-7019510,2023-06-04,LGWC20216140,1,B08M3SCS77,A_LG
406-4792675-4413157,2023-06-04,LGWC20216140,1,B08M3SCS77,A_LG
407-0058004-1775523,2023-06-05,4 plain black,1,B0C6MQZVSB,A_LG
404-3587131-3462701,2023-06-05,LGWC20216140,1,B08M3SCS77,A_LG
408-6691800-5527519,2023-06-05,LGWC20216140,1,B08M3SCS77,A_LG
404-9631686-8397901,2023-06-05,LGWC20216140,1,B08M3SCS77,A_LG
404-9466982-9745109,2023-06-05,FLYOB202110,1,B09BFG5XBF,A_LG
406-1452657-4655547,2023-06-05,LGWC19206113,1,B07QPDTTSP,A_LG
405-8160819-9297136,2023-06-05,LGWC20216077,3,B08M3RGWYD,A_LG
406-5857776-4292368,2023-06-05,LGDB19174096,1,B0C1778TJ7,A_LG
